Ticker,Date,Close,Shares Outstanding,Report Date,total debt,long term debt,fiscal year,beta,coe,weird tax rate,cod,market cap,Wacc
SBGI,2018-12-31,26.34,94568407.0,2018-12-31,4971772000,3849891000.0,2018,1.33,0.09815000000000002,-0.11532026961250463,0.04639413070430422,2490931840.38,0.057178630005980405
SCOR,2018-12-31,14.43,59389830.0,2018-12-31,402576000,178524000.0,2018,0.92,0.0756,-0.02382329874905187,0.032310296689320776,856995246.9,0.059595395933644664
SCVL,2019-01-31,36.88,15434279.0,2019-01-31,113566000,0.0,2018,1.26,0.0943,0.24270707150942272,-0.004152915485268478,569216209.52,0.07806955148290899
SEB,2018-12-31,3538.01,1169217.0,2018-12-31,1978000000,739000000.0,2018,0.73,0.06515,-0.0625,0.011981799797775531,4136701438.17,0.04713706819723913
SEDG,2018-12-31,35.1,46052802.0,2018-12-31,393746000,3510000.0,2018,0.71,0.06405,0.0661960429687215,0.004608630944822297,1616453350.2,0.05221740558709589
SEE,2018-12-31,34.84,155654370.0,2018-12-31,5398800000,3236500000.0,2018,1.18,0.08990000000000001,0.6716906946264745,0.026031895976883754,5422998250.8,0.05531011749388989
SEIC,2018-12-31,46.2,153634000.0,2018-12-31,378521000,0.0,2018,1.31,0.09705,0.17638707534605658,-0.026614322587121982,7097890800.0,0.09107200046685497
SERV,2018-12-31,36.74,135687558.0,2018-12-31,2818000000,1727000000.0,2018,1.07,0.08385000000000001,-0.2936507936507937,0.03728530872959546,4985160880.92,0.06420616561811454
SFM,2019-01-31,23.98,124975691.0,2019-01-31,1086418000,572642000.0,2018,0.22,0.0371,0.19030010827596067,0.01994964185055844,2996917070.18,0.03142230666806924
SGA,2018-12-31,33.23,923000.0,2018-12-31,63478000,15000000.0,2018,0.75,0.06625,0.293965961835998,0.003920255836667822,30671289.999999996,0.02367053923083222
SGH,2018-08-31,32.99,22480000.0,2018-08-31,485634000,184190000.0,2018,1.09,0.08495,0.13293123720768196,0.03114230058027239,741615200.0,0.061069896513275386
SGMA,2019-04-30,2.74,4240008.0,2019-04-30,103177316,45573738.0,2019,1.21,0.09154999999999999,1.9986298064991268,0.01847794364024744,11617621.920000002,0.02238541168310778
SHAK,2018-12-31,45.42,37078180.0,2018-12-31,337077000,,2018,1.73,0.12015,0.28763388510223953,0.005659982733915396,1684090935.6000001,0.10085788707697131
SHLO,2018-10-31,9.09,23417107.0,2018-10-31,510153000,245351000.0,2018,1.86,0.1273,-0.8337060702875398,0.017549774283401254,212861502.63,0.04726073192239336
SHO,2018-12-31,13.01,228246247.0,2018-12-31,-178540000,998234000.0,2018,1.12,0.08660000000000001,0.0067746313634377,-0.21101769911504425,2969483673.47,0.10280415826729014
SHW,2018-12-31,393.46,93116762.0,2018-12-31,15403534000,8708057000.0,2018,1.22,0.09209999999999999,0.18453572610598312,0.018808661700620132,36637721176.52,0.06923762306530974
SIG,2019-01-31,24.36,51912259.0,2019-01-31,2603200000,649600000.0,2018,2.29,0.15095,0.180912035883379,0.012047864167178858,1264582629.24,0.05575947217234264
SIRI,2018-12-31,5.71,4345606000.0,2018-12-31,9989657000,6884536000.0,2018,1.19,0.09045,0.17224093922597483,0.027684400975929405,24813410260.0,0.07076541555714018
SITE,2019-01-31,53.3,39956270.0,2019-01-31,866700000,563200000.0,2018,1.28,0.09540000000000001,0.017287234042553168,0.02925925925925926,2129669191.0,0.07449150508282609
SJM,2019-04-30,122.63,113742296.0,2019-04-30,8740800000,4686300000.0,2019,0.14,0.0327,0.2668187001140251,0.01879015650741351,13948217758.48,0.025821175554562405
SLB,2018-12-31,36.08,1382964324.0,2018-12-31,33921000000,14644000000.0,2018,2.12,0.1416,0.17035060975609762,0.013391409451372308,49897352809.92,0.08857633691181288
SLCA,2018-12-31,10.18,73148853.0,2018-12-31,1848536000,1246428000.0,2018,2.78,0.17789999999999997,0.12668675772875326,0.030156599600981535,744655323.54,0.06806793345922718
SMP,2018-12-31,48.43,22431618.0,2018-12-31,375931000,153000.0,2018,0.74,0.06570000000000001,0.2600122346448699,0.00846043555865305,1086363259.74,0.05052792368757248
SMPL,2018-08-31,18.0,70605675.0,2018-08-31,302004000,190935000.0,2018,0.59,0.05745,-0.32706108379951404,0.032831651236407466,1270902150.0,0.05139938426555202
SMRT,2019-01-31,1.12,47846438.0,2019-01-31,394154000,153253000.0,2018,0.1,0.030500000000000003,0.004150755437489662,0.021810713578956448,53588010.56,0.018818628414031483
SMSI,2018-12-31,1.8,28241129.0,2018-12-31,4640000,,2018,0.71,0.06405,-0.0047671433810048125,0.08036206896551724,50834032.2,0.06400282837940163
SMTC,2019-01-31,48.56,65238255.0,2019-01-31,380200000,192845000.0,2018,1.66,0.11629999999999999,0.000665631240292841,0.01912041031036297,3167969662.8,0.10545658058762657
SNA,2018-12-31,145.29,56175480.0,2018-12-31,2254500000,946000000.0,2018,1.37,0.10035,0.23486097373337733,0.01766067864271457,8161735489.2,0.08164992018690811
SNAP,2018-12-31,5.51,1317761000.0,2018-12-31,403107000,,2018,1.79,0.12345,-0.0020321311287063715,-0.04572944652412387,7260863110.0,0.11505665978249752
SNCR,2018-12-31,6.14,42674000.0,2018-12-31,325243000,9494000.0,2018,0.96,0.07780000000000001,0.06799303882602381,-0.006944376973524411,262018360.0,0.03167367679017739
SNX,2018-11-30,80.74,52861000.0,2018-11-30,8048366000,2622782000.0,2018,1.51,0.10805000000000001,0.3427792450850067,0.008311407557757687,4267997139.9999995,0.0417333227864699
SO,2018-12-31,43.92,1028888684.0,2018-12-31,87584000000,40736000000.0,2018,0.43,0.04865,0.16333212077118953,0.01661467848008769,45188791001.28,0.025216212274847757
SOHO,2018-12-31,5.61,14209378.0,2018-12-31,411216475,388723503.0,2018,1.93,0.13115,-3.38128205867097,0.03765566068334203,79714610.58,0.04621305923266893
SON,2018-12-31,53.13,99829000.0,2018-12-31,2811187000,1189717000.0,2018,0.82,0.0701,0.16852516702727116,0.01634328488286265,5303914770.0,0.050288982275696094
SOTK,2019-02-28,2.52,15197563.0,2019-02-28,3615518,707715.0,2018,-0.38,0.0040999999999999995,0.109389640309975,-0.021129199190821343,38297858.76,0.0023064414845300092
SPGI,2018-12-31,169.94,248400000.0,2018-12-31,7154000000,3662000000.0,2018,1.05,0.08275,0.2088772845953003,0.014797316186748672,42213096000.0,0.07245236977277335
SPLK,2019-01-31,124.84,149167298.0,2019-01-31,2979786000,1634474000.0,2018,1.62,0.11410000000000001,-0.047060879741328554,0.002785082552908162,18622045482.32,0.0986643915714785
SPPI,2018-12-31,8.75,110525141.0,2018-12-31,107624000,,2018,2.1,0.1405,-8.332638946839666e-06,0.002495725860402884,967094983.75,0.1266275568539989
SPXC,2018-12-31,28.01,43450305.0,2018-12-31,1642600000,331900000.0,2018,1.7,0.1185,0.017587939698492483,0.009618896870814563,1217043043.05,0.05479760873731019
SQ,2018-12-31,56.09,417048006.0,2018-12-31,2160522000,899695000.0,2018,2.69,0.17295,-0.06438397874166135,0.006575161002757667,23392222656.54,0.1587660162999462
SRCL,2018-12-31,36.69,90700000.0,2018-12-31,3858400000,2663900000.0,2018,1.15,0.08825,0.10820624546114743,0.021703296703296703,3327783000.0,0.05007268110901155
SRE,2018-12-31,108.19,274000000.0,2018-12-31,41390000000,22547000000.0,2018,0.73,0.06515,-0.07648183556405352,0.015670210195699443,29644060000.0,0.0344017589449343
SRLP,2018-12-31,14.49,22733977.0,2018-12-31,1108264000,553235000.0,2018,1.3,0.0965,0.059303956347008246,0.027339749373795415,329415326.73,0.03876059799523734
SSNC,2018-12-31,45.11,250800000.0,2018-12-31,11527500000,8168500000.0,2018,1.49,0.10694999999999999,0.1609756097560976,0.01857211017132943,11313588000.0,0.06037888110233628
SSNT,2018-12-31,2.32,4500755.0,2018-12-31,7410225,1176999.0,2018,0.94,0.07669999999999999,0.29278480535089657,0.004443695029503153,10441751.6,0.04631958143615312
SSP,2018-12-31,15.73,68736867.0,2018-12-31,1203896000,685764000.0,2018,1.82,0.12510000000000002,0.24399056285810583,0.023744044336055606,1081230917.91,0.0690746850835345
ST,2018-12-31,44.84,171719000.0,2018-12-31,4189253000,3250380000.0,2018,1.64,0.1152,-0.13796247922108762,0.02898044353014726,7699879960.000001,0.082675266447016
STAY,2018-12-31,15.5,188219605.0,2018-12-31,2613571000,1121713000.0,2018,1.91,0.13005,0.1657631819471146,0.03774425871728757,2917403877.5,0.08268700390040326
STRT,2018-07-31,33.0,3635203.0,2018-07-31,123929000,51000000.0,2018,1.14,0.0877,0.1169623686292236,0.007196943411146705,119961699.0,0.04602574000700207
STZ,2019-02-28,169.16,189864718.0,2019-02-28,16394300000,11759800000.0,2018,0.92,0.0756,0.16547647768395657,0.017689623832673553,32117515696.88,0.054774105205363875
SUP,2018-12-31,4.81,25019237.0,2018-12-31,920039000,661426000.0,2018,2.24,0.14820000000000003,0.19505767084211834,0.04301625257190184,120342529.96999998,0.0471945139615943
SUPN,2018-12-31,33.22,52316583.0,2018-12-31,524788000,329462000.0,2018,1.64,0.1152,0.20818827759388203,0.006424918252703949,1737956887.26,0.08965937492759896
SURF,2018-12-31,4.24,27772600.0,2018-12-31,71203000,,2018,2.62,0.1691,0.0,-0.02833672738508209,117755824.0,0.09694471023168519
SVT,2018-12-31,9.95,2392207.0,2018-12-31,9611000,2410000.0,2018,0.85,0.07175000000000001,0.17402597402597397,0.008795130579544272,23802459.65,0.053110488960920875
SWK,2018-12-31,119.74,151302450.0,2018-12-31,11568100000,3819800000.0,2018,1.54,0.10969999999999999,0.40729869875746016,0.014286529334981545,18116955363.0,0.07134875436213615
SWM,2018-12-31,25.05,30771244.0,2018-12-31,908600000,618800000.0,2018,1.36,0.0998,0.18835616438356162,0.02451904028175215,770819662.2,0.056285766098350495
SWX,2018-12-31,76.5,53026848.0,2018-12-31,5024308000,2107258000.0,2018,0.27,0.039850000000000003,0.25349311240424766,0.015200121091302525,4056553872.0,0.02444548172059235
SXC,2018-12-31,8.55,46227148.0,2018-12-31,1012400000,793300000.0,2018,0.82,0.0701,-0.02768166089965396,0.04635124456736468,395242115.40000004,0.0460188080342655
T,2018-12-31,28.54,7621000000.0,2018-12-31,337980000000,166250000000.0,2018,0.68,0.062400000000000004,0.19934994582881904,0.018598822415527547,217503340000.0,0.03337304790455102
TA,2018-12-31,18.8,8080400.0,2018-12-31,991716000,320528000.0,2018,1.97,0.13335,0.3620887968714056,0.023103761560769414,151911520.0,0.033540792628005314
TACO,2018-12-31,9.99,37764159.0,2018-12-31,336682000,178664000.0,2018,1.72,0.11960000000000001,0.25993442111015697,0.021293832162099548,377263948.41,0.07113210158687229
TAP,2018-12-31,56.16,2600000.0,2018-12-31,16374000000,8893800000.0,2018,0.86,0.0723,0.16561259008677742,0.014387321363136682,146016000.0,0.011904563336984664
TAST,2018-12-31,9.84,35742427.0,2018-12-31,414711000,278019000.0,2018,2.37,0.15535,-0.015783653362823058,0.04502899609607655,351705481.68,0.09053813955942586
TAYD,2019-05-31,11.08,3473276.0,2019-05-31,4878024,,2019,1.14,0.0877,0.16832678275222457,-0.011175578471938638,38483898.08,0.0768409483986601
TBIO,2018-12-31,7.5,45139955.0,2018-12-31,162356000,103642000.0,2018,0.49,0.051949999999999996,0.0540501165501166,-0.006437520017738796,338549662.5,0.03346332837048931
TDC,2018-12-31,38.36,116800000.0,2018-12-31,1865000000,478000000.0,2018,1.03,0.08165,-0.11111111111111116,0.0033887399463806978,4480448000.0,0.05843895958173481
TDOC,2018-12-31,49.57,70516249.0,2018-12-31,515757000,414683000.0,2018,0.44,0.0492,-0.0012169213951280788,0.0399965099843531,3495490462.93,0.04693667785797277
TDW,2018-12-31,19.13,36978280.0,2018-12-31,682816000,430436000.0,2018,1.41,0.10255,-0.11889082133156159,0.03521711559190177,707394496.4,0.06584634898302584
TEVA,2018-12-31,15.42,1089388686.0,2018-12-31,44889000000,26700000000.0,2018,1.66,0.11629999999999999,0.04776579352850541,0.01687740871928535,16798373538.12,0.0413725304888566
TFX,2018-12-31,258.48,45982120.0,2018-12-31,3738013000,2072200000.0,2018,1.0,0.08,0.10561494891361756,0.021572969382396476,11885458377.6,0.06493706022738265
TGLO,2018-12-31,0.07,441480473.0,2018-12-31,337962,,2018,5.04,0.3022,0.0,0.021196820944366528,30903633.110000003,0.2991120405901067
TGT,2019-01-31,73.0,521833603.0,2019-01-31,29993000000,10223000000.0,2018,0.79,0.06845000000000001,0.20293797606093578,0.01214249991664722,38093853019.0,0.042522663491917
THO,2018-07-31,94.85,52695365.0,2018-07-31,840924000,12446000.0,2018,2.59,0.16745,0.3204876869780058,0.0028549666795096825,4998155370.25,0.14365924890869355
THS,2018-12-31,50.71,56000000.0,2018-12-31,3457400000,2297400000.0,2018,0.69,0.06295,0.27594339622641506,0.026185572973911032,2839760000.0,0.03974565550184528
TITN,2019-01-31,18.74,22218000.0,2019-01-31,457127000,20676000.0,2018,1.95,0.13225,0.24588337253930914,0.02397683794656627,416365319.99999994,0.07295207469025028
TJX,2019-01-31,49.73,1233145248.0,2019-01-31,9277423000,2233616000.0,2018,0.72,0.06459999999999999,0.26680007313313414,0.0007544551973107188,61324313183.03999,0.056189555272967324
TLRD,2019-02-28,12.96,50095866.0,2019-02-28,1816859000,1153242000.0,2018,1.75,0.12125,0.1892944797226226,0.03435483986374287,649242423.36,0.05191626898214159
TLYS,2019-02-28,12.13,7844000.0,2019-02-28,129841000,30825000.0,2018,1.79,0.12345,0.26188855680170453,-0.014073135604316049,95147720.0,0.045790930025291936
TMUS,2018-12-31,63.61,850180317.0,2018-12-31,47750000000,26706000000.0,2018,0.3,0.0415,0.2627010467194282,0.022136544502617803,54079969964.37,0.03024025789852257
TNDM,2018-12-31,37.97,57554000.0,2018-12-31,75019000,,2018,0.56,0.0558,-0.0004161227154046987,0.07986456764286382,2185325380.0,0.05604204904564144
TNET,2018-12-31,41.95,70596559.0,2018-12-31,2060000000,391000000.0,2018,1.91,0.13005,0.20331950207468885,0.008436893203883496,2961525650.05,0.07943335125352409
TPB,2018-12-31,27.22,19553857.0,2018-12-31,256754000,186715000.0,2018,0.72,0.06459999999999999,0.1990561854690568,0.04641773837992787,532255987.53999996,0.05551122303488401
TPX,2018-12-31,41.4,54499053.0,2018-12-31,2497900000,1599100000.0,2018,2.1,0.1405,0.30060606060606065,0.029191320709395896,2256260794.2,0.07879604577996543
TREE,2018-12-31,219.57,12809764.0,2018-12-31,549907000,250943000.0,2018,2.21,0.14655,-1.4990627286027798,0.01786707570552839,2812639881.48,0.124891732705316
TREX,2018-12-31,59.36,58551653.0,2018-12-31,122159000,,2018,1.7,0.1185,0.23910867856678408,-0.001241660458910109,3475626122.08,0.11444315163225707
TRGP,2018-12-31,36.02,231790530.0,2018-12-31,9221700000,5632400000.0,2018,3.21,0.20155,0.08345978755690442,0.015917021807258964,8349094890.6,0.10236974857424953
TRHC,2018-12-31,63.76,20557537.0,2018-12-31,131948000,7952000.0,2018,1.15,0.08825,0.06666008490472897,0.005424409615909298,1310748559.12,0.08057064682627521
TRIP,2018-12-31,53.94,125101322.0,2018-12-31,696000000,,2018,1.31,0.09705,0.34682080924855496,0.013620689655172415,6747965308.679999,0.08898204192798022
TRMB,2019-01-31,37.66,250900000.0,2019-01-31,3101600000,1712300000.0,2018,1.68,0.1174,-0.019064748201438775,0.018644570544235236,9448894000.0,0.09202699715246268
TRN,2018-12-31,20.59,133300000.0,2018-12-31,5427200000,4029200000.0,2018,1.67,0.11685000000000001,0.28100263852242746,0.02436726120283019,2744647000.0,0.05203062929959409
TROX,2018-12-31,7.78,122933845.0,2018-12-31,3781000000,3139000000.0,2018,3.14,0.19770000000000001,0.3023255813953488,0.033430309441946575,956425314.1,0.06099120628616434
TRU,2018-12-31,56.8,185700000.0,2018-12-31,5057600000,3976400000.0,2018,1.18,0.08990000000000001,0.15866084425036386,0.020618475166086683,10547760000.0,0.06604300214797992
TRUE,2018-12-31,9.06,104337508.0,2018-12-31,74407000,22987000.0,2018,1.26,0.0943,0.006210962172784051,-0.007060491620412059,945297822.48,0.08701200210476032
TRUP,2018-12-31,25.46,34025136.0,2018-12-31,78337000,12862000.0,2018,1.55,0.11025000000000001,0.00749464668094213,0.012081391934845604,866279962.5600001,0.10189848529861234
TSCO,2018-12-31,83.44,121828000.0,2018-12-31,1523442000,381100000.0,2018,1.03,0.08165,0.22099987561916046,0.009516660299505987,10165328320.0,0.07198811487366107
TSE,2018-12-31,45.78,41600000.0,2018-12-31,1958100000,1160800000.0,2018,1.7,0.1185,0.19709031018391432,0.018720187937286144,1904448000.0,0.06592418476094018
TSLA,2018-12-31,332.8,172603000.0,2018-12-31,23981974000,9959636000.0,2018,1.2,0.091,-0.05756385948673537,0.021034341042985037,57442278400.0,0.06909193187999108
TSSI,2018-12-31,0.84,16743000.0,2018-12-31,6629000,1838000.0,2018,1.04,0.0822,0.01055623223710922,0.04802685171217379,14064120.0,0.06802178521170321
TTC,2018-10-31,56.33,105600652.0,2018-10-31,902068000,312549000.0,2018,0.72,0.06459999999999999,0.26976049753354614,0.016723617288275386,5948484727.16,0.05783327897087546
TTGT,2018-12-31,12.21,27791045.0,2018-12-31,43878000,23714000.0,2018,0.86,0.0723,0.127198005793977,0.032011942203382104,339328659.45000005,0.06691718749105105
TTMI,2018-12-31,9.73,103687000.0,2018-12-31,2230416000,1462425000.0,2018,2.04,0.13720000000000002,-0.9336957490419748,0.027966451101498556,1008874510.0,0.057943327402271184
TUP,2018-12-31,31.57,48580895.0,2018-12-31,1544000000,603400000.0,2018,2.74,0.1757,0.4355539464156408,0.022359455958549223,1533698855.15,0.09641750957969938
TUSK,2018-12-31,17.98,44876649.0,2018-12-31,319039000,0.0,2018,2.03,0.13665,0.39376149711737074,0.007891605728453262,806882149.02,0.09969566027006842
TVTY,2018-12-31,24.81,41049418.0,2018-12-31,113078000,30589000.0,2018,2.18,0.1449,0.21645804654736367,0.06101160261058738,1018436060.5799999,0.1352361899944973
TWI,2018-12-31,4.66,59916973.0,2018-12-31,861346000,409572000.0,2018,1.83,0.12565,0.3413944565052759,0.027933304386390603,279213094.18,0.04742473683277698
TWMC,2019-01-31,11.7,1812942.0,2019-01-31,74283000,,2018,0.73,0.06515,-0.0008221824834022673,0.007689107871249142,21211421.4,0.019196392599013117
TWOU,2018-12-31,49.72,57968493.0,2018-12-31,102345000,,2018,0.77,0.06735,0.11266986133296297,-0.039096682788607166,2882193471.96,0.06398130418841698
TWTR,2018-12-31,28.74,764257000.0,2018-12-31,3356978000,1755316000.0,2018,0.79,0.06845000000000001,-1.8464480667888106,0.005032547130186734,21964746180.0,0.05990244754814324
TXMD,2018-12-31,3.81,240462439.0,2018-12-31,114459803,73381014.0,2018,2.15,0.14325,0.0,0.03228634650017701,916161892.59,0.1301734941996492
TXN,2018-12-31,94.5,960543238.0,2018-12-31,8143000000,4319000000.0,2018,1.12,0.08660000000000001,0.16542028118456475,0.012126980228417046,90771335991.0,0.08025944992991649
TXRH,2018-12-31,59.7,71617510.0,2018-12-31,508568000,2081000.0,2018,0.94,0.07669999999999999,0.12864954309444132,0.0009180483239212848,4275565347.0,0.06862365268743416
UA,2018-12-31,16.17,448582000.0,2018-12-31,2228151000,703834000.0,2018,1.19,0.09045,0.3031805039239983,0.011901670937023568,7253570940.000001,0.07140425384832579
UAL,2018-12-31,83.73,269914769.0,2018-12-31,34797000000,13349000000.0,2018,1.49,0.10694999999999999,0.19902182091798348,0.01425755093829928,22599963608.370003,0.04893988690902709
UBX,2018-12-31,16.26,42414294.0,2018-12-31,20081000,,2018,0.36,0.0448,0.0,-0.1302962999850605,689656420.44,0.04062007667263644
UFS,2018-12-31,35.13,62900000.0,2018-12-31,2387000000,853000000.0,2018,1.7,0.1185,0.17251461988304095,0.02051948051948052,2209677000.0,0.06538221513062588
UHS,2018-12-31,116.56,91349745.0,2018-12-31,5795395000,3935187000.0,2018,1.05,0.08275,0.22874459292912208,0.02112284667395406,10647726277.2,0.05946604495304221
UIS,2018-12-31,11.63,51024602.0,2018-12-31,3757200000,642800000.0,2018,0.69,0.06295,0.4490223463687151,0.013456829553923135,593416121.26,0.017767126006725323
ULH,2018-12-31,18.09,28378827.0,2018-12-31,633848000,348549000.0,2018,1.64,0.1152,0.24803643228753836,0.018188067170678144,513372980.43,0.05948989759580176
ULTA,2019-01-31,291.92,59312145.0,2019-01-31,1370954000,,2018,1.46,0.1053,0.23346808032674493,-0.0029163560557101116,17314401368.4,0.09740504572209098
UNFI,2018-07-31,32.2,50411000.0,2018-07-31,1118517000,31487000.0,2018,1.38,0.10089999999999999,0.2212742955181085,0.0113183349023752,1623234200.0000002,0.06338486631463862
UNIT,2018-12-31,15.57,180536000.0,2018-12-31,6086140000,4901515000.0,2018,1.0,0.08,-0.4873247033441208,0.041483910984630654,2810945520.0,0.04769341417997296
UNP,2018-12-31,138.23,725056690.0,2018-12-31,38724000000,20925000000.0,2018,1.06,0.08330000000000001,0.22929854024027907,0.017748682987294703,100224586258.7,0.06399255490656693
UPS,2018-12-31,97.53,859226168.0,2018-12-31,46979000000,19931000000.0,2018,0.85,0.07175000000000001,0.20402060142880873,0.010173694629515315,83800328165.04001,0.048862875620352575
URBN,2019-01-31,32.3,105642283.0,2019-01-31,671417000,,2018,1.27,0.09484999999999999,0.22707643307145842,-0.01121315069472474,3412245740.8999996,0.07779874482346358
URI,2018-12-31,102.53,79872956.0,2018-12-31,14730000000,10844000000.0,2018,2.27,0.14985,0.2574525745257452,0.025797012898845895,8189374178.68,0.06664099153701955
USAP,2018-12-31,16.21,8752490.0,2018-12-31,116309000,42839000.0,2018,1.52,0.1086,0.1536080019052155,0.029220266703350557,141877862.9,0.07007643188239071
USCR,2018-12-31,35.28,16631000.0,2018-12-31,1034100000,683300000.0,2018,1.43,0.10364999999999999,0.3492723492723493,0.03544724881539503,586741680.0,0.05538728195341078
USFD,2019-01-31,33.72,217000000.0,2019-01-31,5957000000,3351000000.0,2018,1.4,0.10200000000000001,0.17943548387096775,0.023207990599294948,7317240000.0,0.06445385799865001
USM,2018-12-31,51.97,86000000.0,2018-12-31,3196000000,1605000000.0,2018,0.6,0.058,0.23720930232558135,0.02496558197747184,4469420000.0,0.042040809244633694
USNA,2018-12-31,117.73,23567000.0,2018-12-31,163317000,,2018,0.91,0.07505,0.3409012584199258,-0.02124022606342267,2774542910.0,0.06994513986049798
UTHR,2018-12-31,108.9,43588365.0,2018-12-31,612400000,250000000.0,2018,0.86,0.0723,0.22361312425879565,-0.01896309601567603,4746772948.5,0.06232629873794975
VAC,2018-12-31,70.51,45992731.0,2018-12-31,5552000000,2124000000.0,2018,2.45,0.15975,0.47663551401869164,0.007683717579250722,3242947462.8100004,0.06273627665396066
VEC,2018-12-31,21.58,11266906.0,2018-12-31,350943000,69137000.0,2018,1.65,0.11574999999999999,0.18394525108665494,0.011415215576318662,243139831.48,0.05270013697553554
VGR,2018-12-31,9.27,147960374.0,2018-12-31,2096870000,1386697000.0,2018,1.01,0.08055000000000001,0.27089329931246,0.0767745258408962,1371592666.98,0.06852052628035665
VIRC,2019-01-31,4.24,15541956.0,2019-01-31,66086000,15910000.0,2018,1.3,0.0965,-0.44494180841539843,0.026191477771388794,65897893.440000005,0.05854161152226122
VKTX,2018-12-31,7.65,71742043.0,2018-12-31,4562000,,2018,2.06,0.1383,0.0,-0.5603770276194652,548826628.95,0.13351039634473683
VLGEA,2018-07-31,26.93,4304000.0,2018-07-31,178445000,48186000.0,2018,0.11,0.03105,0.2362506851818016,0.0027226876628653088,115906720.0,0.013530497311175897
VLO,2018-12-31,74.97,673000000.0,2018-12-31,27424000000,8871000000.0,2018,1.97,0.13335,0.20770321361058597,0.013539235705950994,50454810000.0,0.09015900363012737
VMC,2018-12-31,98.8,131762000.0,2018-12-31,4629227000,2779357000.0,2018,0.81,0.06955,0.1691812799820308,0.023451900284863974,13018085600.0,0.05616569334075263
VMI,2018-12-31,110.95,22088480.0,2018-12-31,1394751000,741822000.0,2018,1.26,0.0943,0.300715973815018,0.022412251362429567,2450716856.0,0.06651924343137716
VMW,2018-12-31,137.13,300000000.0,2018-12-31,14111000000,3972000000.0,2018,0.95,0.07725,0.1599028789455429,0.007501948834242789,41139000000.0,0.05903379457013574
VNCE,2019-01-31,11.98,11621940.0,2019-01-31,160831000,42340000.0,2018,2.63,0.16965,-0.027439024390243816,0.028892315536183946,139230841.20000002,0.09095281259501917
VNO,2018-12-31,62.03,190535499.0,2018-12-31,11289349000,2114516000.0,2018,1.36,0.0998,0.08188242768680454,0.023154982630087882,11818917002.97,0.05998016527584825
VRA,2019-01-31,8.95,34666924.0,2019-01-31,67445000,,2018,1.52,0.1086,0.26461418550272797,-0.01317740381051227,310268969.79999995,0.08734942379216179
VRNT,2019-01-31,48.37,65333000.0,2019-01-31,1606223000,777785000.0,2018,0.94,0.07669999999999999,0.09698824618708368,0.016017657573076716,3160157210.0,0.055117114273810726
VRSK,2018-12-31,109.04,163970410.0,2018-12-31,3829700000,2050500000.0,2018,0.71,0.06405,0.16812560789217734,0.02675483719351385,17879333506.4,0.056479579375261026
VRSN,2018-12-31,148.29,120037000.0,2018-12-31,3299978000,1785047000.0,2018,0.9,0.07450000000000001,0.20154047340976755,0.0274933802588987,17800286730.0,0.06624543074559805
VRTU,2018-12-31,42.59,29901375.0,2018-12-31,610962000,351320000.0,2018,1.37,0.10035,0.5364479614296196,0.020031818672847087,1273499561.25,0.07294616191600893
VRTX,2018-12-31,165.71,255172328.0,2018-12-31,1810695000,19658000.0,2018,0.94,0.07669999999999999,-2.4771083614748077,0.014886002336119556,42284606472.880005,0.07403335220142854
VSLR,2018-12-31,3.81,120114000.0,2018-12-31,1845471000,1203787000.0,2018,1.32,0.09759999999999999,-0.6135088650844953,0.02795672215927533,457634340.0,0.03709071960381977
VSTM,2018-12-31,3.36,73806000.0,2018-12-31,152937000,114737000.0,2018,1.21,0.09154999999999999,0.0,0.016565840836422843,247988160.0,0.061619492146614094
VTR,2018-12-31,58.59,356467761.0,2018-12-31,12124820000,10733699000.0,2018,1.17,0.08934999999999998,0.03918924186318451,0.02883116038011286,20885446116.99,0.06489729530385249
W,2018-12-31,90.08,90748000.0,2018-12-31,2221571000,921960000.0,2018,3.36,0.2098,-0.004057421376256531,0.01015605623227887,8174579840.0,0.1666819934705757
WAB,2018-12-31,70.25,96614946.0,2018-12-31,5780159000,3792774000.0,2018,1.51,0.10805000000000001,0.20642740939436643,0.015339655881438556,6787199956.5,0.06392773705125171
WAT,2018-12-31,188.65,73115000.0,2018-12-31,2160168000,1148172000.0,2018,0.94,0.07669999999999999,0.1295206598001014,0.0035964147232992994,13793144750.0,0.06669909995496075
WATT,2018-12-31,5.79,26526303.0,2018-12-31,3639734,,2018,3.87,0.23785,0.0,-0.019379855780669687,153587294.37,0.23198945946665356
WBA,2018-08-31,68.56,952133418.0,2018-08-31,41435000000,12431000000.0,2018,0.55,0.05525000000000001,0.1579916317991632,0.011744660311331,65278267138.08,0.03739994066730931
WELL,2018-12-31,69.41,383674603.0,2018-12-31,14331427000,13297144000.0,2018,0.84,0.0712,0.011101642900132935,0.029027652305663627,26630854194.23,0.05431247530575907
WEN,2018-12-31,15.61,231233000.0,2018-12-31,3643586000,2752783000.0,2018,1.24,0.0932,0.1996830841375088,0.025935498709238648,3609547130.0,0.05667390615178189
WGO,2018-08-31,36.95,51776000.0,2018-08-31,517360000,291441000.0,2018,2.35,0.15425,0.282410263600673,0.027861334467295502,1913123200.0000002,0.1261010905979519
WHR,2018-12-31,106.87,64000000.0,2018-12-31,15142000000,4046000000.0,2018,1.99,0.13445000000000001,-6.571428571428571,0.010017170783251882,6839680000.0,0.04728583875299796
